match_id,stage,date,pens,pens_home_score,pens_away_score,team_name_home,team_name_away,team_home_score,team_away_score,possession_home,possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,duels_won_home,duels_won_away,prediction_team_home_win,prediction_draw,prediction_team_away_win,prediction_quantity,location,lineup_home,lineup_away,player_names_home,player_numbers_home,player_names_away,player_numbers_away
366,Matchday 2,20/08/2022,False,False,False,Inter,Spezia,3,0,0.55,0.45,19,2,8,0,0.54,0.46,0.85,0.04,0.11,67592,Giuseppe Meazza,"[{'player_name': ' Martínez', 'player_number': '10'}, {'player_name': ' Lukaku', 'player_number': '90'}, {'player_name': ' Dimarco', 'player_number': '32'}, {'player_name': ' Calhanoglu', 'player_number': '20'}, {'player_name': ' Brozović', 'player_number': '77'}, {'player_name': ' Barella', 'player_number': '23'}, {'player_name': ' Dumfries', 'player_number': '2'}, {'player_name': ' Bastoni', 'player_number': '95'}, {'player_name': ' De Vrij', 'player_number': '6'}, {'player_name': ' Skriniar', 'player_number': '37'}, {'player_name': ' Handanovic', 'player_number': '1'}]","[{'player_name': ' Nzola', 'player_number': '18'}, {'player_name': ' Agudelo', 'player_number': '33'}, {'player_name': ' Reca', 'player_number': '13'}, {'player_name': ' Bastoni', 'player_number': '20'}, {'player_name': ' Bourabia', 'player_number': '6'}, {'player_name': ' Sala', 'player_number': '7'}, {'player_name': ' Gyasi', 'player_number': '11'}, {'player_name': ' Nikolaou', 'player_number': '43'}, {'player_name': ' Kiwior', 'player_number': '14'}, {'player_name': ' Caldara', 'player_number': '29'}, {'player_name': ' Drągowski', 'player_number': '69'}]","['Martínez', 'Lukaku', 'Dimarco', 'Calhanoglu', 'Brozović', 'Barella', 'Dumfries', 'Bastoni', 'De Vrij', 'Skriniar', 'Handanovic']","['10', '90', '32', '20', '77', '23', '2', '95', '6', '37', '1']","['Nzola', 'Agudelo', 'Reca', 'Bastoni', 'Bourabia', 'Sala', 'Gyasi', 'Nikolaou', 'Kiwior', 'Caldara', 'Drągowski']","['18', '33', '13', '20', '6', '7', '11', '43', '14', '29', '69']"
367,Matchday 2,20/08/2022,False,False,False,Torino,Lazio,0,0,0.54,0.46,10,7,1,2,0.51,0.49,0.24,0.12,0.64,31700,Olimpico Grande Torino,"[{'player_name': ' Sanabria', 'player_number': '9'}, {'player_name': ' Radonjić', 'player_number': '49'}, {'player_name': ' Vlašić', 'player_number': '16'}, {'player_name': ' Aina', 'player_number': '34'}, {'player_name': ' Linetty', 'player_number': '77'}, {'player_name': ' Ricci', 'player_number': '28'}, {'player_name': ' Singo', 'player_number': '17'}, {'player_name': ' Rodríguez', 'player_number': '13'}, {'player_name': ' Buongiorno', 'player_number': '4'}, {'player_name': ' Djidji', 'player_number': '26'}, {'player_name': ' Milinković-Savić', 'player_number': '32'}]","[{'player_name': ' Zaccagni', 'player_number': '20'}, {'player_name': ' Immobile', 'player_number': '17'}, {'player_name': ' Anderson', 'player_number': '7'}, {'player_name': ' Vecino', 'player_number': '5'}, {'player_name': ' Cataldi', 'player_number': '32'}, {'player_name': ' Milinković-Savić', 'player_number': '21'}, {'player_name': ' Marusic', 'player_number': '77'}, {'player_name': ' Romagnoli', 'player_number': '13'}, {'player_name': ' Gabarron', 'player_number': '4'}, {'player_name': ' Lazzari', 'player_number': '29'}, {'player_name': ' Provedel', 'player_number': '94'}]","['Sanabria', 'Radonjić', 'Vlašić', 'Aina', 'Linetty', 'Ricci', 'Singo', 'Rodríguez', 'Buongiorno', 'Djidji', 'Milinković-Savić']","['9', '49', '16', '34', '77', '28', '17', '13', '4', '26', '32']","['Zaccagni', 'Immobile', 'Anderson', 'Vecino', 'Cataldi', 'Milinković-Savić', 'Marusic', 'Romagnoli', 'Gabarron', 'Lazzari', 'Provedel']","['20', '17', '7', '5', '32', '21', '77', '13', '4', '29', '94']"
368,Matchday 2,20/08/2022,False,False,False,Udinese,Salernitana,0,0,0.46,0.54,15,17,2,6,0.6,0.4,0.62,0.11,0.27,20656,Dacia Arena,"[{'player_name': ' Deulofeu', 'player_number': '10'}, {'player_name': ' Success', 'player_number': '7'}, {'player_name': ' Udogie', 'player_number': '13'}, {'player_name': ' Makengo', 'player_number': '6'}, {'player_name': ' Walace', 'player_number': '11'}, {'player_name': ' Pereyra', 'player_number': '37'}, {'player_name': ' Pérez', 'player_number': '18'}, {'player_name': ' Masina', 'player_number': '3'}, {'player_name': ' Bijol', 'player_number': '29'}, {'player_name': ' Rodrigo Becão', 'player_number': '50'}, {'player_name': ' Silvestri', 'player_number': '1'}]","[{'player_name': ' Bonazzoli', 'player_number': '9'}, {'player_name': ' Botheim', 'player_number': '11'}, {'player_name': ' Mazzocchi', 'player_number': '30'}, {'player_name': ' Vilhena', 'player_number': '10'}, {'player_name': ' Radovanovic', 'player_number': '16'}, {'player_name': ' Maggiore', 'player_number': '25'}, {'player_name': ' Candreva', 'player_number': '87'}, {'player_name': ' Fazio', 'player_number': '17'}, {'player_name': ' Gyomber', 'player_number': '23'}, {'player_name': ' Bronn', 'player_number': '2'}, {'player_name': ' Sepe', 'player_number': '33'}]","['Deulofeu', 'Success', 'Udogie', 'Makengo', 'Walace', 'Pereyra', 'Pérez', 'Masina', 'Bijol', 'Rodrigo Becão', 'Silvestri']","['10', '7', '13', '6', '11', '37', '18', '3', '29', '50', '1']","['Bonazzoli', 'Botheim', 'Mazzocchi', 'Vilhena', 'Radovanovic', 'Maggiore', 'Candreva', 'Fazio', 'Gyomber', 'Bronn', 'Sepe']","['9', '11', '30', '10', '16', '25', '87', '17', '23', '2', '33']"
369,Matchday 1,15/08/2022,False,False,False,Juventus,Sassuolo,3,0,0.42,0.58,14,19,4,7,0.48,0.52,0.86,0.05,0.09,156656,Allianz Stadium,"[{'player_name': ' Vlahović', 'player_number': '9'}, {'player_name': ' Di María', 'player_number': '22'}, {'player_name': ' McKennie', 'player_number': '8'}, {'player_name': ' Locatelli', 'player_number': '5'}, {'player_name': ' Zakaria', 'player_number': '28'}, {'player_name': ' Cuadrado', 'player_number': '11'}, {'player_name': ' Alex Sandro', 'player_number': '12'}, {'player_name': ' Bremer', 'player_number': '3'}, {'player_name': ' Bonucci', 'player_number': '19'}, {'player_name': ' Danilo', 'player_number': '6'}, {'player_name': ' Perin', 'player_number': '36'}]","[{'player_name': ' Kyriakopoulos', 'player_number': '77'}, {'player_name': ' Defrel', 'player_number': '92'}, {'player_name': ' Berardi', 'player_number': '10'}, {'player_name': ' Thorstvedt', 'player_number': '42'}, {'player_name': ' de Souza', 'player_number': '7'}, {'player_name': ' Frattesi', 'player_number': '16'}, {'player_name': ' Rogério', 'player_number': '6'}, {'player_name': ' Ferrari', 'player_number': '13'}, {'player_name': ' Ayhan', 'player_number': '5'}, {'player_name': ' Müldür', 'player_number': '17'}, {'player_name': ' Consigli', 'player_number': '47'}]","['Vlahović', 'Di María', 'McKennie', 'Locatelli', 'Zakaria', 'Cuadrado', 'Alex Sandro', 'Bremer', 'Bonucci', 'Danilo', 'Perin']","['9', '22', '8', '5', '28', '11', '12', '3', '19', '6', '36']","['Kyriakopoulos', 'Defrel', 'Berardi', 'Thorstvedt', 'de Souza', 'Frattesi', 'Rogério', 'Ferrari', 'Ayhan', 'Müldür', 'Consigli']","['77', '92', '10', '42', '7', '16', '6', '13', '5', '17', '47']"
370,Matchday 1,15/08/2022,False,False,False,Hellas Verona,Napoli,2,5,0.33,0.67,6,25,3,8,0.45,0.55,0.13,0.07,0.8,81439,Marcantonio Bentegodi,"[{'player_name': ' Henry', 'player_number': '9'}, {'player_name': ' Lasagna', 'player_number': '11'}, {'player_name': ' Lazović', 'player_number': '8'}, {'player_name': ' Ilić', 'player_number': '14'}, {'player_name': ' Hongla', 'player_number': '18'}, {'player_name': ' Tameze', 'player_number': '61'}, {'player_name': ' Faraoni', 'player_number': '5'}, {'player_name': ' Amione', 'player_number': '2'}, {'player_name': ' Günter', 'player_number': '21'}, {'player_name': ' Dawidowicz', 'player_number': '27'}, {'player_name': ' Montipò', 'player_number': '1'}]","[{'player_name': ' Kvaratskhelia', 'player_number': '77'}, {'player_name': ' Osimhen', 'player_number': '9'}, {'player_name': ' Lozano', 'player_number': '11'}, {'player_name': ' Zieliński', 'player_number': '20'}, {'player_name': ' Lobotka', 'player_number': '68'}, {'player_name': ' Zambo Anguissa', 'player_number': '99'}, {'player_name': ' Rui', 'player_number': '6'}, {'player_name': ' Kim Min-jae', 'player_number': '3'}, {'player_name': ' Rrahmani', 'player_number': '13'}, {'player_name': ' Di Lorenzo', 'player_number': '22'}, {'player_name': ' Meret', 'player_number': '1'}]","['Henry', 'Lasagna', 'Lazović', 'Ilić', 'Hongla', 'Tameze', 'Faraoni', 'Amione', 'Günter', 'Dawidowicz', 'Montipò']","['9', '11', '8', '14', '18', '61', '5', '2', '21', '27', '1']","['Kvaratskhelia', 'Osimhen', 'Lozano', 'Zieliński', 'Lobotka', 'Zambo Anguissa', 'Rui', 'Kim Min-jae', 'Rrahmani', 'Di Lorenzo', 'Meret']","['77', '9', '11', '20', '68', '99', '6', '3', '13', '22', '1']"
371,Matchday 1,14/08/2022,False,False,False,Spezia,Empoli,1,0,0.4,0.6,9,18,2,5,0.45,0.55,0.31,0.23,0.46,21026,Alberto Picco,"[{'player_name': ' Nzola', 'player_number': '18'}, {'player_name': ' Verde', 'player_number': '10'}, {'player_name': ' Reca', 'player_number': '13'}, {'player_name': ' Bastoni', 'player_number': '20'}, {'player_name': ' Bourabia', 'player_number': '6'}, {'player_name': ' Agudelo', 'player_number': '33'}, {'player_name': ' Gyasi', 'player_number': '11'}, {'player_name': ' Nikolaou', 'player_number': '43'}, {'player_name': ' Kiwior', 'player_number': '14'}, {'player_name': ' Caldara', 'player_number': '29'}, {'player_name': ' Drągowski', 'player_number': '69'}]","[{'player_name': ' Destro', 'player_number': '23'}, {'player_name': ' Lammers', 'player_number': '7'}, {'player_name': ' Bajrami', 'player_number': '10'}, {'player_name': ' Bandinelli', 'player_number': '25'}, {'player_name': ' Marin', 'player_number': '18'}, {'player_name': ' Henderson', 'player_number': '8'}, {'player_name': ' Parisi', 'player_number': '65'}, {'player_name': ' Luperto', 'player_number': '33'}, {'player_name': ' Ismajli', 'player_number': '34'}, {'player_name': ' Stojanovic', 'player_number': '30'}, {'player_name': ' Vicario', 'player_number': '13'}]","['Nzola', 'Verde', 'Reca', 'Bastoni', 'Bourabia', 'Agudelo', 'Gyasi', 'Nikolaou', 'Kiwior', 'Caldara', 'Drągowski']","['18', '10', '13', '20', '6', '33', '11', '43', '14', '29', '69']","['Destro', 'Lammers', 'Bajrami', 'Bandinelli', 'Marin', 'Henderson', 'Parisi', 'Luperto', 'Ismajli', 'Stojanovic', 'Vicario']","['23', '7', '10', '25', '18', '8', '65', '33', '34', '30', '13']"
372,Matchday 1,14/08/2022,False,False,False,Salernitana,Roma,0,1,0.52,0.48,13,20,2,5,0.41,0.59,0.1,0.03,0.87,74804,Arechi,"[{'player_name': ' Botheim', 'player_number': '11'}, {'player_name': ' Bonazzoli', 'player_number': '9'}, {'player_name': ' Mazzocchi', 'player_number': '30'}, {'player_name': ' Vilhena', 'player_number': '10'}, {'player_name': ' Coulibaly', 'player_number': '18'}, {'player_name': ' Kastanos', 'player_number': '20'}, {'player_name': ' Candreva', 'player_number': '87'}, {'player_name': ' Fazio', 'player_number': '17'}, {'player_name': ' Gyomber', 'player_number': '23'}, {'player_name': ' Bronn', 'player_number': '2'}, {'player_name': ' Sepe', 'player_number': '33'}]","[{'player_name': ' Abraham', 'player_number': '9'}, {'player_name': ' Zaniolo', 'player_number': '22'}, {'player_name': ' Dybala', 'player_number': '21'}, {'player_name': ' Spinazzola', 'player_number': '37'}, {'player_name': ' Cristante', 'player_number': '4'}, {'player_name': ' Pellegrini', 'player_number': '7'}, {'player_name': ' Karsdorp', 'player_number': '2'}, {'player_name': ' Ibañez', 'player_number': '3'}, {'player_name': ' Smalling', 'player_number': '6'}, {'player_name': ' Mancini', 'player_number': '23'}, {'player_name': ' Patrício', 'player_number': '1'}]","['Botheim', 'Bonazzoli', 'Mazzocchi', 'Vilhena', 'Coulibaly', 'Kastanos', 'Candreva', 'Fazio', 'Gyomber', 'Bronn', 'Sepe']","['11', '9', '30', '10', '18', '20', '87', '17', '23', '2', '33']","['Abraham', 'Zaniolo', 'Dybala', 'Spinazzola', 'Cristante', 'Pellegrini', 'Karsdorp', 'Ibañez', 'Smalling', 'Mancini', 'Patrício']","['9', '22', '21', '37', '4', '7', '2', '3', '6', '23', '1']"
373,Matchday 1,14/08/2022,False,False,False,Lazio,Bologna,2,1,0.4,0.6,9,11,6,3,0.51,0.47,0.72,0.09,0.19,34960,Olimpico,"[{'player_name': ' Zaccagni', 'player_number': '20'}, {'player_name': ' Immobile', 'player_number': '17'}, {'player_name': ' Anderson', 'player_number': '7'}, {'player_name': ' Basic', 'player_number': '88'}, {'player_name': ' Cataldi', 'player_number': '32'}, {'player_name': ' Milinković-Savić', 'player_number': '21'}, {'player_name': ' Marusic', 'player_number': '77'}, {'player_name': ' Romagnoli', 'player_number': '13'}, {'player_name': ' Gabarron', 'player_number': '4'}, {'player_name': ' Lazzari', 'player_number': '29'}, {'player_name': ' Maximiano', 'player_number': '1'}]","[{'player_name': ' Sansone', 'player_number': '10'}, {'player_name': ' Arnautovic', 'player_number': '9'}, {'player_name': ' Soriano', 'player_number': '21'}, {'player_name': ' Cambiaso', 'player_number': '50'}, {'player_name': ' Domínguez', 'player_number': '8'}, {'player_name': ' Schouten', 'player_number': '30'}, {'player_name': ' De Silvestri', 'player_number': '29'}, {'player_name': ' Lykogiannis', 'player_number': '22'}, {'player_name': ' Medel', 'player_number': '17'}, {'player_name': ' Soumaoro', 'player_number': '5'}, {'player_name': ' Skorupski', 'player_number': '28'}]","['Zaccagni', 'Immobile', 'Anderson', 'Basic', 'Cataldi', 'Milinković-Savić', 'Marusic', 'Romagnoli', 'Gabarron', 'Lazzari', 'Maximiano']","['20', '17', '7', '88', '32', '21', '77', '13', '4', '29', '1']","['Sansone', 'Arnautovic', 'Soriano', 'Cambiaso', 'Domínguez', 'Schouten', 'De Silvestri', 'Lykogiannis', 'Medel', 'Soumaoro', 'Skorupski']","['10', '9', '21', '50', '8', '30', '29', '22', '17', '5', '28']"
374,Matchday 1,14/08/2022,False,False,False,Fiorentina,Cremonese,3,2,0.75,0.25,28,13,11,4,0.55,0.45,0.79,0.05,0.16,36837,Artemio Franchi,"[{'player_name': ' Sottil', 'player_number': '33'}, {'player_name': ' Jović', 'player_number': '7'}, {'player_name': ' Kouamé', 'player_number': '99'}, {'player_name': ' Maleh', 'player_number': '14'}, {'player_name': ' Amrabat', 'player_number': '34'}, {'player_name': ' Bonaventura', 'player_number': '5'}, {'player_name': ' Biraghi', 'player_number': '3'}, {'player_name': ' Martínez Quarta', 'player_number': '28'}, {'player_name': ' Milenković', 'player_number': '4'}, {'player_name': ' Benassi', 'player_number': '24'}, {'player_name': ' Gollini', 'player_number': '95'}]","[{'player_name': ' Okereke', 'player_number': '77'}, {'player_name': ' Dessers', 'player_number': '90'}, {'player_name': ' Zanimacchia', 'player_number': '98'}, {'player_name': ' Sernicola', 'player_number': '17'}, {'player_name': ' Escalante', 'player_number': '32'}, {'player_name': ' Pickel', 'player_number': '6'}, {'player_name': ' Ghiglione', 'player_number': '18'}, {'player_name': ' Vásquez', 'player_number': '5'}, {'player_name': ' Chiriches', 'player_number': '21'}, {'player_name': ' Bianchetti', 'player_number': '15'}, {'player_name': ' Radu', 'player_number': '97'}]","['Sottil', 'Jović', 'Kouamé', 'Maleh', 'Amrabat', 'Bonaventura', 'Biraghi', 'Martínez Quarta', 'Milenković', 'Benassi', 'Gollini']","['33', '7', '99', '14', '34', '5', '3', '28', '4', '24', '95']","['Okereke', 'Dessers', 'Zanimacchia', 'Sernicola', 'Escalante', 'Pickel', 'Ghiglione', 'Vásquez', 'Chiriches', 'Bianchetti', 'Radu']","['77', '90', '98', '17', '32', '6', '18', '5', '21', '15', '97']"
375,Matchday 1,13/08/2022,False,False,False,Monza,Torino,1,2,0.55,0.45,15,13,4,6,0.58,0.43,0.54,0.11,0.35,32649,U-Power Stadium,"[{'player_name': ' Petagna', 'player_number': '37'}, {'player_name': ' Caprari', 'player_number': '17'}, {'player_name': "" D'Alessandro"", 'player_number': '77'}, {'player_name': ' Valoti', 'player_number': '10'}, {'player_name': ' Barberis', 'player_number': '8'}, {'player_name': ' Ranocchia', 'player_number': '22'}, {'player_name': ' Birindelli', 'player_number': '19'}, {'player_name': ' Carlos', 'player_number': '30'}, {'player_name': ' Pablo Marí', 'player_number': '3'}, {'player_name': ' Marlon', 'player_number': '4'}, {'player_name': ' Di Gregorio', 'player_number': '16'}]","[{'player_name': ' Sanabria', 'player_number': '9'}, {'player_name': ' Radonjić', 'player_number': '49'}, {'player_name': ' Miranchuk', 'player_number': '59'}, {'player_name': ' Aina', 'player_number': '34'}, {'player_name': ' Ricci', 'player_number': '28'}, {'player_name': ' Linetty', 'player_number': '77'}, {'player_name': ' Singo', 'player_number': '17'}, {'player_name': ' Rodríguez', 'player_number': '13'}, {'player_name': ' Djidji', 'player_number': '26'}, {'player_name': ' Adopo', 'player_number': '21'}, {'player_name': ' Milinković-Savić', 'player_number': '32'}]","['Petagna', 'Caprari', ""D'Alessandro"", 'Valoti', 'Barberis', 'Ranocchia', 'Birindelli', 'Carlos', 'Pablo Marí', 'Marlon', 'Di Gregorio']","['37', '17', '77', '10', '8', '22', '19', '30', '3', '4', '16']","['Sanabria', 'Radonjić', 'Miranchuk', 'Aina', 'Ricci', 'Linetty', 'Singo', 'Rodríguez', 'Djidji', 'Adopo', 'Milinković-Savić']","['9', '49', '59', '34', '28', '77', '17', '13', '26', '21', '32']"
376,Matchday 1,13/08/2022,False,False,False,Lecce,Inter,1,2,0.3,0.7,10,19,4,9,0.47,0.53,0.13,0.04,0.83,97938,Via Del Mare,"[{'player_name': ' Di Francesco', 'player_number': '11'}, {'player_name': ' Ceesay', 'player_number': '77'}, {'player_name': ' Strefezza', 'player_number': '27'}, {'player_name': ' Gonzàlez', 'player_number': '16'}, {'player_name': ' Hjulmand', 'player_number': '42'}, {'player_name': ' Bistrovic', 'player_number': '8'}, {'player_name': ' Gallo', 'player_number': '25'}, {'player_name': ' Baschirotto', 'player_number': '6'}, {'player_name': ' Çetin', 'player_number': '4'}, {'player_name': ' Gendrey', 'player_number': '17'}, {'player_name': ' Falcone', 'player_number': '30'}]","[{'player_name': ' Martínez', 'player_number': '10'}, {'player_name': ' Lukaku', 'player_number': '90'}, {'player_name': ' Gosens', 'player_number': '8'}, {'player_name': ' Calhanoglu', 'player_number': '20'}, {'player_name': ' Brozović', 'player_number': '77'}, {'player_name': ' Barella', 'player_number': '23'}, {'player_name': ' Darmian', 'player_number': '36'}, {'player_name': ' Dimarco', 'player_number': '32'}, {'player_name': ' De Vrij', 'player_number': '6'}, {'player_name': ' Skriniar', 'player_number': '37'}, {'player_name': ' Handanovic', 'player_number': '1'}]","['Di Francesco', 'Ceesay', 'Strefezza', 'Gonzàlez', 'Hjulmand', 'Bistrovic', 'Gallo', 'Baschirotto', 'Çetin', 'Gendrey', 'Falcone']","['11', '77', '27', '16', '42', '8', '25', '6', '4', '17', '30']","['Martínez', 'Lukaku', 'Gosens', 'Calhanoglu', 'Brozović', 'Barella', 'Darmian', 'Dimarco', 'De Vrij', 'Skriniar', 'Handanovic']","['10', '90', '8', '20', '77', '23', '36', '32', '6', '37', '1']"
377,Matchday 1,13/08/2022,False,False,False,Sampdoria,Atalanta,0,2,0.56,0.44,11,9,1,3,0.57,0.43,0.16,0.11,0.73,33963,Luigi Ferraris,"[{'player_name': ' Caputo', 'player_number': '10'}, {'player_name': ' Đuričić', 'player_number': '7'}, {'player_name': ' Rincon', 'player_number': '8'}, {'player_name': ' Sabiri', 'player_number': '11'}, {'player_name': ' Léris', 'player_number': '37'}, {'player_name': ' Vieira', 'player_number': '14'}, {'player_name': ' Augello', 'player_number': '3'}, {'player_name': ' Colley', 'player_number': '15'}, {'player_name': ' Ferrari', 'player_number': '25'}, {'player_name': ' Bereszyński', 'player_number': '24'}, {'player_name': ' Audero', 'player_number': '1'}]","[{'player_name': ' Zapata', 'player_number': '91'}, {'player_name': ' Muriel', 'player_number': '9'}, {'player_name': ' Pašalić', 'player_number': '88'}, {'player_name': ' Mæhle', 'player_number': '3'}, {'player_name': ' Koopmeiners', 'player_number': '7'}, {'player_name': ' De Roon', 'player_number': '15'}, {'player_name': ' Hateboer', 'player_number': '33'}, {'player_name': ' Djimsiti', 'player_number': '19'}, {'player_name': ' Okoli', 'player_number': '5'}, {'player_name': ' Tolói', 'player_number': '2'}, {'player_name': ' Musso', 'player_number': '1'}]","['Caputo', 'Đuričić', 'Rincon', 'Sabiri', 'Léris', 'Vieira', 'Augello', 'Colley', 'Ferrari', 'Bereszyński', 'Audero']","['10', '7', '8', '11', '37', '14', '3', '15', '25', '24', '1']","['Zapata', 'Muriel', 'Pašalić', 'Mæhle', 'Koopmeiners', 'De Roon', 'Hateboer', 'Djimsiti', 'Okoli', 'Tolói', 'Musso']","['91', '9', '88', '3', '7', '15', '33', '19', '5', '2', '1']"
